postal,name,lat,lng,province
4577,Outrelouxhe,50.5032627,5.3346305,Luik
4577,Strée-Lez-Huy,50.4931942,5.3218809,Luik
4577,Vierset-Barse,50.4834371,5.2976608,Luik
4590,Ellemelle,50.46752,5.44434,Luik
4590,Ouffet,50.4381,5.46538,Luik
4590,Warzée,50.44929,5.42828,Luik
4600,Lanaye,50.7816616,5.6945353,Luik
4600,Lixhe,50.7567965,5.6793302,Luik
4600,Richelle,50.7136425,5.6952993,Luik
4600,VisÉ,50.7436241,5.6866789,Luik
4601,Argenteau,50.6961555,5.6876046,Luik
4602,Cheratte,50.6837494,5.6707829,Luik
4606,Saint-André,50.6956754,5.7530732,Luik
4607,Berneau,50.7427406,5.7306194,Luik
4607,Bombaye,50.7307281,5.7448822,Luik
4607,Dalhem,50.7205105,5.7331059,Luik
4607,Feneur,50.7042957,5.7149169,Luik
4607,Mortroux,50.7114781,5.7536961,Luik
4608,Neufchâteau,50.719368,5.7757062,Luik
4608,Warsage,50.7355105,5.7691321,Luik
4610,Bellaire,50.6449882,5.6654339,Luik
4610,Beyne-Heusay,50.6216012,5.6558548,Luik
4610,Queue-Du-Bois,50.6373747,5.6789257,Luik
4620,FlÉron,50.6179541,5.6845374,Luik
4621,Retinne,50.6301336,5.6971829,Luik
4623,Magnée,50.5996569,5.6884335,Luik
4624,Romsée,50.610608,5.664504,Luik
4630,Ayeneux,50.6077652,5.716811,Luik
4630,Micheroux,50.6265063,5.72117,Luik
4630,Soumagne,50.6162143,5.7372708,Luik
4630,Tignée,50.65127,5.70201,Luik
4631,Evegnée,50.64217,5.70875,Luik
4632,Cérexhe-Heuseux,50.6541483,5.7264702,Luik
4633,Melen,50.6460486,5.7359996,Luik
4650,Chaineux,50.6316775,5.8344045,Luik
4650,Grand-Rechain,50.6074436,5.8099828,Luik
4650,Herve,50.6317827,5.8425762,Luik
4650,Julémont,50.6860172,5.7713927,Luik
4651,Battice,50.6474662,5.8207169,Luik
4652,Xhendelesse,50.6050929,5.7782579,Luik
4653,Bolland,50.66107,5.76037,Luik
4654,Charneux,50.6698339,5.8041681,Luik
4670,BlÉgny,50.6792685,5.7246643,Luik
4670,Mortier,50.6850484,5.7434908,Luik
4670,Trembleur,50.695398,5.7264581,Luik
4671,Barchon,50.66866,5.69992,Luik
4671,Housse,50.6789837,5.6910818,Luik
4671,Saive,50.6530557,5.6858939,Luik
4672,Saint-Remy,50.6954433,5.7044415,Luik
4680,Hermée,50.7079438,5.6184661,Luik
4680,Oupeye,50.7127029,5.6261513,Luik
4681,Hermalle-Sous-Argenteau,50.7112191,5.6800351,Luik
4682,Heure-Le-Romain,50.7313994,5.6332813,Luik
4682,Houtain-Saint-Siméon,50.7398627,5.6118142,Luik
4683,Vivegnis,50.6948109,5.6467328,Luik
4684,Haccourt,50.7303379,5.6688849,Luik
4690,Bassenge,50.7591324,5.6100672,Luik
4690,Boirs,50.7509508,5.5800373,Luik
4690,Eben-Emael,50.7933169,5.6656377,Luik
4690,Glons,50.7520728,5.545018,Luik
4690,Roclenge-Sur-Geer,50.7569143,5.595398,Luik
4690,Wonck,50.7669118,5.6358592,Luik
4700,Eupen,50.6133173,6.1011205,Luik
4701,Kettenis,50.6472977,6.046896,Luik
4710,Lontzen,50.6816693,5.9875637,Luik
4711,Walhorn,50.67469,6.04549,Luik
4720,La Calamine,50.7193507,6.0118307,Luik
4721,Neu-Moresnet,50.7160816,6.0213233,Luik
4728,Hergenrath,50.7089534,6.0314237,Luik
4730,Hauset,50.7104323,6.0696188,Luik
4730,Raeren,50.6770198,6.1097331,Luik
4731,Eynatten,50.6921704,6.0834561,Luik
4750,Butgenbach,50.4266339,6.2042885,Luik
4750,Elsenborn,50.4806086,6.2513662,Luik
4760,Bullange,50.3739957,6.3042715,Luik
4760,Manderfeld,50.3302124,6.3412395,Luik
4761,Rocherath,50.4365286,6.3005753,Luik
4770,AmblÈve,50.3542165,6.1694635,Luik
4770,Meyerode,50.3179876,6.1897305,Luik
4771,Heppenbach,50.3627954,6.2185552,Luik
4780,Recht,50.3340631,6.043093,Luik
4780,Saint-Vith,50.2797224,6.130456,Luik
4782,Schoenberg,50.2887806,6.2652657,Luik
4783,Lommersweiler,50.2388377,6.1655027,Luik
4784,Crombach,50.2594213,6.068955,Luik
4790,Burg-Reuland,50.1966077,6.1376625,Luik
4790,Reuland,50.1966077,6.1376625,Luik
4791,Thommen,50.21821,6.07391,Luik
4800,Ensival,50.5812596,5.8460072,Luik
4800,Lambermont,50.5904288,5.8323452,Luik
4800,Petit-Rechain,50.6144,5.83447,Luik
4800,Polleur,50.5347397,5.8802762,Luik
4800,Verviers,50.5910337,5.8655774,Luik
4801,Stembert,50.5923294,5.8928874,Luik
4802,Heusy,50.5745445,5.8662821,Luik
4820,Dison,50.6125223,5.853437,Luik
4821,Andrimont,50.6139966,5.8844864,Luik
4830,Limbourg,50.6036651,5.9357239,Luik
4831,Bilstain,50.6243826,5.9198628,Luik
4834,Goé,50.6061874,5.9567645,Luik
4837,Baelen,50.6301763,5.9692046,Luik
4837,Membach,50.61905,5.99501,Luik
4840,Welkenraedt,50.6568973,5.9630388,Luik
4841,Henri-Chapelle,50.669138,5.9271962,Luik
4845,Jalhay,50.5588226,5.9662952,Luik
4845,Sart-Lez-Spa,50.516858,5.9319544,Luik
4850,Montzen,50.707579,5.9619403,Luik
4850,Moresnet,50.721135,5.9889959,Luik
4850,PlombiÈres,50.7193635,5.9635214,Luik
4851,Gemmenich,50.7453476,5.9943856,Luik
4851,Sippenaeken,50.750727,5.9337213,Luik
4852,Hombourg,50.7233365,5.9211923,Luik
4860,Cornesse,50.5723031,5.7955711,Luik
4860,Pepinster,50.5682638,5.8033087,Luik
4860,Wegnez,50.5792278,5.8166757,Luik
4861,Soiron,50.591806,5.7904364,Luik
4870,Forêt,50.5835849,5.6998538,Luik
4870,Fraipont,50.5656406,5.7238334,Luik
4870,Nessonvaux,50.5729394,5.7370077,Luik
4870,Trooz,50.5786521,5.6730779,Luik
4877,Olne,50.5900615,5.7465679,Luik
4880,Aubel,50.7021296,5.8592295,Luik
4890,Clermont,50.6590232,5.8845514,Luik
4890,Thimister,50.654195,5.8640069,Luik
4890,Thimister-Clermont,50.6542116,5.8640147,Luik
4900,Spa,50.49243,5.86432,Luik
4910,La Reid,50.4893888,5.790589,Luik
4910,Polleur,50.5390463,5.8807055,Luik
4910,Theux,50.5350997,5.8141884,Luik
4920,Aywaille,50.47318,5.67584,Luik
4920,Ernonheid,50.40338,5.6663,Luik
4920,Harzé,50.44096,5.66651,Luik
4920,Louveigné,50.48399,5.71747,Luik
4920,Sougné-Remouchamps,50.47987,5.71185,Luik
4950,Faymonville,50.4027387,6.1408548,Luik
4950,Robertville,50.4545013,6.122142,Luik
4950,Sourbrodt,50.47895,6.11175,Luik
4950,Waimes,50.4148914,6.1115604,Luik
4960,Bellevaux-Ligneuville,50.39067,6.00577,Luik
4960,Bevercé,50.4409143,6.035721,Luik
4960,Malmedy,50.4246396,6.0283276,Luik
4970,Francorchamps,50.4543456,5.9522139,Luik
4970,Stavelot,50.3941099,5.9304135,Luik
4980,Fosse,50.3411966,5.8412377,Luik
4980,Trois-Ponts,50.3528769,5.9177072,Luik
4980,Wanne,50.3550332,5.921651,Luik
4983,Basse-Bodeux,50.3565744,5.8305234,Luik
4987,Chevron,50.3802778,5.7325146,Luik
4987,La Gleize,50.41126,5.8491514,Luik
4987,Lorcé,50.4162542,5.7350483,Luik
4987,Rahier,50.3848697,5.7807855,Luik
4987,Stoumont,50.4068434,5.8086125,Luik
4990,Arbrefontaine,50.30276,5.83541,Luik
4990,Bra,50.32339,5.7323,Luik
4990,Lierneux,50.2848031,5.7950312,Luik
5000,Beez,50.4686653,4.911834,Namen
5000,Namur,50.459267,4.8504571,Namen
5001,Belgrade,50.4707019,4.8256487,Namen
5002,Saint-Servais,50.4766054,4.8344548,Namen
5003,Saint-Marc,50.4915149,4.847325,Namen
5004,Bouge,50.4719872,4.8915392,Namen
5012,Parlement Wallon,50.4608774,4.8678855,Namen
5020,Champion,50.4958176,4.9015766,Namen
5020,Daussoulx,50.5181967,4.8886216,Namen
5020,Flawinne,50.45738,4.81096,Namen
5020,Malonne,50.43896,4.79566,Namen
5020,Suarlée,50.48195,4.77885,Namen
5020,Temploux,50.48526,4.75434,Namen
5020,Vedrin,50.5022173,4.8760877,Namen
5021,Boninne,50.4953566,4.9324641,Namen
5022,Cognelée,50.5148464,4.9070712,Namen
5024,Gelbressée,50.5055017,4.956101,Namen
5024,Marche-Les-Dames,50.4863306,4.9602568,Namen
5030,Beuzet,50.53391,4.74584,Namen
5030,Ernage,50.5923601,4.6719178,Namen
5030,Gembloux,50.5742906,4.7016542,Namen
5030,Grand-Manil,50.55707,4.67548,Namen
5030,Lonzée,50.55299,4.72637,Namen
5030,Sauvenière,50.58065,4.72348,Namen
5031,Grand-Leez,50.58374,4.77469,Namen
5032,Bossière,50.518,4.69579,Namen
5032,Bothey,50.52043,4.64894,Namen
5032,Corroy-Le-Château,50.53877,4.66279,Namen
5032,Isnes,50.50598,4.72827,Namen
5032,Mazy,50.51048,4.67263,Namen
5060,Arsimont,50.42853,4.6388,Namen
5060,Auvelais,50.44938,4.63024,Namen
5060,Falisolle,50.41776,4.62087,Namen
5060,Keumiée,50.4526305,4.5960362,Namen
5060,Moignelée,50.44542,4.58455,Namen
5060,Sambreville,50.446734,4.630735,Namen
5060,Tamines,50.43353,4.60819,Namen
5060,Velaine-Sur-Sambre,50.4674,4.61402,Namen
5070,Aisemont,50.40504,4.65209,Namen
5070,Fosses-La-Ville,50.39455,4.69617,Namen
5070,Le Roux,50.389,4.62398,Namen
5070,Sart-Eustache,50.3754,4.60259,Namen
5070,Sart-Saint-Laurent,50.40224,4.74169,Namen
5070,Vitrival,50.39859,4.65956,Namen
5080,Emines,50.51212,4.84469,Namen
5080,La BruyÈre,50.507393,4.8150906,Namen
5080,Rhisnes,50.50626,4.80568,Namen
5080,Villers-Lez-Heest,50.52998,4.84558,Namen
5080,Warisoulx,50.5366,4.86659,Namen
5081,Bovesse,50.51917,4.78061,Namen
5081,Meux,50.55196,4.80103,Namen
5081,Saint-Denis-Bovesse,50.53532,4.78185,Namen
5100,Dave,50.4143728,4.8877835,Namen
5100,Jambes,50.4563673,4.871877,Namen
5100,Naninne,50.4185928,4.9239001,Namen
5100,Wépion,50.421206,4.8633172,Namen
5100,Wierde,50.4260307,4.9509671,Namen
5101,Erpent,50.4516025,4.9050011,Namen
5101,Lives-Sur-Meuse,50.4654959,4.9241044,Namen
5101,Loyers,50.462857,4.9517789,Namen
5140,Boignée,50.50024,4.60938,Namen
5140,Ligny,50.51228,4.57702,Namen
5140,Sombreffe,50.52871,4.5884,Namen
5140,Tongrinne,50.5155,4.6253,Namen
5150,Floreffe,50.43405,4.75922,Namen
5150,Floriffoux,50.45198,4.77161,Namen
5150,Franière,50.43592,4.7328,Namen
5150,Soye,50.44936,4.73041,Namen
5170,Arbre,50.36612,4.82126,Namen
5170,Bois-De-Villers,50.39019,4.82408,Namen
5170,Lesve,50.37686,4.77791,Namen
5170,Lustin,50.37825,4.89876,Namen
5170,Profondeville,50.3756621,4.8674002,Namen
5170,Rivière,50.35655,4.87453,Namen
5190,Balâtre,50.5003106,4.6395677,Namen
5190,Ham-Sur-Sambre,50.4426813,4.6735065,Namen
5190,Jemeppe-Sur-Sambre,50.4630907,4.6786862,Namen
5190,Mornimont,50.4563509,4.7043225,Namen
5190,Moustier-Sur-Sambre,50.4568755,4.6944478,Namen
5190,Onoz,50.4920447,4.6697337,Namen
5190,Saint-Martin,50.5018823,4.6473489,Namen
5190,Spy,50.4796529,4.7042186,Namen
5300,Andenne,50.4911522,5.0964543,Namen
5300,Bonneville,50.4719693,5.0369958,Namen
5300,Coutisse,50.4629612,5.1166532,Namen
5300,Landenne,50.5149815,5.0669512,Namen
5300,Maizeret,50.4596144,4.9790011,Namen
5300,Namêche,50.4719758,4.9945844,Namen
5300,Sclayn,50.4896345,5.0277233,Namen
5300,Seilles,50.5002414,5.0931162,Namen
5300,Thon,50.4633535,5.0145871,Namen
5300,Vezin,50.4958205,5.0087682,Namen
5310,Aische-En-Refail,50.59948,4.83819,Namen
5310,Bolinne,50.60083,4.9294,Namen
5310,Boneffe,50.62508,4.95508,Namen
5310,Branchon,50.629102,4.971115,Namen
5310,Dhuy,50.55964,4.8593,Namen
5310,EghezÉe,50.59265,4.90365,Namen
5310,Hanret,50.58092,4.94767,Namen
5310,Leuze,50.54604,4.90619,Namen
5310,Liernu,50.58369,4.83077,Namen
5310,Longchamps,50.57787,4.89262,Namen
5310,Mehaigne,50.59443,4.87607,Namen
5310,Noville-Sur-Méhaigne,50.60924,4.89308,Namen
5310,Saint-Germain,50.57266,4.8422,Namen
5310,Taviers,50.61733,4.93154,Namen
5310,Upigny,50.57163,4.87223,Namen
5310,Waret-La-Chaussée,50.54281,4.92644,Namen
5330,Assesse,50.3777222,4.9421604,Namen
5330,Maillen,50.377213,4.9707476,Namen
5330,Sart-Bernard,50.40244,4.96308,Namen
5332,Crupet,50.35009,4.96124,Namen
5333,Sorinne-La-Longue,50.3893,5.02551,Namen
5334,Florée,50.3742,5.06885,Namen
5336,Courrière,50.37994,4.98532,Namen
5340,Faulx-Les-Tombes,50.42693,5.02089,Namen
5340,Gesves,50.4024613,5.0755536,Namen
5340,Haltinne,50.4511,5.07501,Namen
5340,Mozet,50.44425,4.98537,Namen
5340,Sorée,50.3973972,5.1200129,Namen
5350,Evelette,50.41189,5.17364,Namen
5350,Ohey,50.4145401,5.1673861,Namen
5351,Haillot,50.44215,5.1542,Namen
5352,Perwez-Haillot,50.45213,5.17174,Namen
5353,Goesnes,50.44001,5.22094,Namen
5354,Jallet,50.44328,5.18338,Namen
5360,Hamois,50.3453749,5.0922322,Namen
5360,Natoye,50.34301,5.05804,Namen
5361,Mohiville,50.31812,5.1924,Namen
5361,Scy,50.30479,5.20718,Namen
5362,Achet,50.33299,5.17493,Namen
5363,Emptinne,50.32543,5.12309,Namen
5364,Schaltin,50.35894,5.12452,Namen
5370,Barvaux-Condroz,50.32891,5.2609,Namen
5370,Flostoy,50.3888599,5.1838818,Namen
5370,Havelange,50.3647074,5.2395547,Namen
5370,Jeneffe,50.35407,5.24005,Namen
5370,Porcheresse,50.34012,5.24195,Namen
5370,Verlée,50.36784,5.27936,Namen
5372,Méan,50.36323,5.33634,Namen
5374,Maffe,50.35351,5.3114,Namen
5376,Miécret,50.3668751,5.2486422,Namen
5377,Baillonville,50.2899325,5.338665,Namen
5377,Bonsin,50.3740147,5.3826276,Namen
5377,Heure,50.2942459,5.2964444,Namen
5377,Hogne,50.2490867,5.2797819,Namen
5377,Nettinne,50.2907723,5.2588027,Namen
5377,Noiseux,50.2991028,5.3746071,Namen
5377,Sinsin,50.2748559,5.254788,Namen
5377,Somme-Leuze,50.3399215,5.3700866,Namen
5377,Waillet,50.2604353,5.304524,Namen
5380,Bierwart,50.55582,5.03628,Namen
5380,Cortil-Wodon,50.56767,4.95689,Namen
5380,Fernelmont,50.552108,4.9855088,Namen
5380,Forville,50.57391,4.99828,Namen
5380,Franc-Waret,50.52081,4.98141,Namen
5380,Hemptinne,50.60327,4.98838,Namen
5380,Hingeon,50.52545,5.00687,Namen
5380,Marchovelette,50.52285,4.94149,Namen
5380,Noville-Les-Bois,50.55676,4.98419,Namen
5380,Pontillas,50.54909,5.02104,Namen
5380,Tillier,50.54459,4.94581,Namen
5500,Anseremme,50.2396,4.89951,Namen
5500,Bouvignes-Sur-Meuse,50.2721114,4.89926,Namen
5500,Dinant,50.2340362,4.9169434,Namen
5500,Dréhance,50.23702,4.94406,Namen
5500,Falmagne,50.1999538,4.8977622,Namen
5500,Falmignoul,50.2054304,4.8926759,Namen
5500,Furfooz,50.2239409,4.9588076,Namen
5501,Lisogne,50.2808581,4.9710519,Namen
5502,Thynes,50.2795875,4.9871679,Namen
5503,Sorinnes,50.2592464,4.9789243,Namen
5504,Foy-Notre-Dame,50.2469536,4.9898697,Namen
5520,Anthée,50.2400205,4.7612111,Namen
5520,Onhaye,50.2425159,4.8379125,Namen
5521,Serville,50.2501038,4.78061,Namen
5522,Falaen,50.278965,4.7936119,Namen
5523,Sommière,50.2737609,4.8428128,Namen
5523,Weillen,50.2605516,4.8251335,Namen
5524,Gerin,50.2460666,4.8161879,Namen
5530,Dorinne,50.31501,4.97588,Namen
5530,Durnal,50.3363,4.98662,Namen
5530,Evrehailles,50.32046,4.91206,Namen
5530,Godinne,50.34788,4.87325,Namen
5530,Houx,50.30173,4.89834,Namen
5530,Mont,50.35335,4.90291,Namen
5530,Purnode,50.31218,4.94403,Namen
5530,Spontin,50.32233,5.00575,Namen
5530,Yvoir,50.3269678,4.8778583,Namen
5537,AnhÉe,50.31064,4.87829,Namen
5537,Annevoie-Rouillon,50.34738,4.84882,Namen
5537,Bioul,50.33112,4.7961,Namen
5537,Denée,50.31862,4.75223,Namen
5537,Haut-Le-Wastia,50.30597,4.84293,Namen
5537,Sosoye,50.29518,4.78183,Namen
5537,Warnant,50.32284,4.8444,Namen
5540,HastiÈre,50.2127777,4.808074,Namen
5540,Hastière-Lavaux,50.2183,4.82455,Namen
5540,Hermeton-Sur-Meuse,50.19776,4.81672,Namen
5540,Waulsort,50.20362,4.86621,Namen
5541,Hastière-Par-Delà,50.21479,4.82904,Namen
5542,Blaimont,50.19197,4.84295,Namen
5543,Heer,50.16347,4.83208,Namen
5544,Agimont,50.16573,4.79594,Namen
5550,Alle,49.8420224,4.9696522,Namen
5550,Bagimont,49.8241864,4.8751812,Namen
5550,Bohan,49.8635093,4.8853198,Namen
5550,Chairière,49.8620429,4.9511929,Namen
5550,Laforet,49.8632092,4.9299586,Namen
5550,Membre,49.8657061,4.9019226,Namen
5550,Mouzaive,49.85379,4.96318,Namen
5550,Nafraiture,49.910876,4.9174164,Namen
5550,Orchimont,49.8936202,4.9282121,Namen
5550,Pussemange,49.81127,4.86835,Namen
5550,Sugny,49.8143846,4.9019318,Namen
5550,Vresse-Sur-Semois,49.8725882,4.9326558,Namen
5555,Baillamont,49.8994166,5.026417,Namen
5555,Bellefontaine,49.917607,4.9726249,Namen
5555,BiÈvre,49.9414154,5.0165882,Namen
5555,Cornimont,49.8622424,4.9983726,Namen
5555,Graide,49.951486,5.0661187,Namen
5555,Gros-Fays,49.8704212,4.9831444,Namen
5555,Monceau-En-Ardenne,49.9057594,4.9877688,Namen
5555,Naomé,49.9220528,5.089279,Namen
5555,Oizy,49.8936411,5.0091739,Namen
5555,Petit-Fays,49.9020888,4.9686731,Namen
5560,Ciergnon,50.167647,5.0881633,Namen
5560,Finnevaux,50.1580053,4.944139,Namen
5560,Houyet,50.1694226,4.9798922,Namen
5560,Hulsonniaux,50.2013267,4.9465427,Namen
5560,Mesnil-Eglise,50.16494,4.96349,Namen
5560,Mesnil-Saint-Blaise,50.1688094,4.885058,Namen
5561,Celles,50.23038,5.0057628,Namen
5562,Custinne,50.2109877,5.0490632,Namen
5563,Hour,50.1617078,5.0403821,Namen
5564,Wanlin,50.1595134,5.0620298,Namen
5570,Baronville,50.1271366,4.9443786,Namen
5570,Beauraing,50.1003926,4.9059609,Namen
5570,Dion,50.1177827,4.8891263,Namen
5570,Felenne,50.0681342,4.8491337,Namen
5570,Feschaux,50.1511238,4.914895,Namen
5570,Honnay,50.0816488,5.0393176,Namen
5570,Javingue,50.1022158,4.9190727,Namen
5570,Vonêche,50.0614965,4.9780885,Namen
5570,Wancennes,50.091743,4.9616119,Namen
5570,Winenne,50.0967777,4.8939936,Namen
5571,Wiesme,50.1484609,4.9773685,Namen
5572,Focant,50.1317614,5.0379324,Namen
5573,Martouzin-Neuville,50.117386,5.0055552,Namen
5574,Pondrôme,50.0988595,5.010168,Namen
5575,Bourseigne-Neuve,50.02487,4.85486,Namen
5575,Bourseigne-Vieille,50.02212,4.87024,Namen
5575,Gedinne,49.98081,4.93707,Namen
5575,Houdremont,49.94148,4.94426,Namen
5575,Louette-Saint-Denis,49.95837,4.95786,Namen
5575,Louette-Saint-Pierre,49.96054,4.92748,Namen
5575,Malvoisin,50.01107,4.96239,Namen
5575,Patignies,50.00003,4.9513,Namen
5575,Rienne,49.99239,4.88446,Namen
5575,Sart-Custinne,50.00147,4.91675,Namen
5575,Vencimont,50.03169,4.92063,Namen
5575,Willerzie,49.98778,4.85083,Namen
5576,Froidfontaine,50.0595602,4.9997173,Namen
5580,Ave-Et-Auffe,50.11272,5.14246,Namen
5580,Buissonville,50.2164,5.20186,Namen
5580,Eprave,50.14399,5.15913,Namen
5580,Han-Sur-Lesse,50.12543,5.18756,Namen
5580,Jemelle,50.1625,5.26623,Namen
5580,Lavaux-Saint-Anne,50.1152632,5.0932728,Namen
5580,Lessive,50.13921,5.14662,Namen
5580,Mont-Gauthier,50.21029,5.12273,Namen
5580,Rochefort,50.1596036,5.2221665,Namen
5580,Villers-Sur-Lesse,50.15352,5.11367,Namen
5580,Wavreille,50.12104,5.24848,Namen
5589,Jemelle,50.1357728,5.2796237,Namen
5590,Achêne,50.2666792,5.0456342,Namen
5590,Braibant,50.3131545,5.0606598,Namen
5590,Chevetogne,50.2230794,5.1217844,Namen
5590,Ciney,50.2956773,5.1008307,Namen
5590,Conneux,50.2500686,5.0596284,Namen
5590,Haversin,50.24919,5.19571,Namen
5590,Leignon,50.2677216,5.1098975,Namen
5590,Pessoux,50.2830932,5.170961,Namen
5590,Serinchamps,50.2309395,5.2289113,Namen
5590,Sovet,50.2964987,5.0364195,Namen
5600,Fagnolle,50.10493,4.56083,Namen
5600,Franchimont,50.18875,4.62824,Namen
5600,Jamagne,50.21732,4.53081,Namen
5600,Jamiolle,50.20988,4.50666,Namen
5600,Merlemont,50.17645,4.6111,Namen
5600,Neuville,50.17249,4.51452,Namen
5600,Omezée,50.19267,4.70174,Namen
5600,Philippeville,50.1958462,4.5430358,Namen
5600,Roly,50.13591,4.53736,Namen
5600,Romedenne,50.17113,4.6987,Namen
5600,Samart,50.17821,4.53417,Namen
5600,Sart-En-Fagne,50.1587,4.62201,Namen
5600,Sautour,50.17018,4.56043,Namen
5600,Surice,50.18249,4.70017,Namen
5600,Villers-En-Fagne,50.14721,4.58566,Namen
5600,Villers-Le-Gambon,50.19129,4.60944,Namen
5600,Vodecée,50.19796,4.59308,Namen
5620,Corenne,50.25227,4.68021,Namen
5620,Flavion,50.2496,4.71824,Namen
5620,Florennes,50.2451448,4.6468567,Namen
5620,Hemptinne-Lez-Florennes,50.2451448,4.6468567,Namen
5620,Morville,50.23047,4.74186,Namen
5620,Rosée,50.23307,4.68959,Namen
5620,Saint-Aubin,50.24851,4.57657,Namen
5621,Hanzinelle,50.29571,4.55989,Namen
5621,Hanzinne,50.31294,4.54547,Namen
5621,Morialmé,50.27498,4.56593,Namen
5621,Thy-Le-Baudouin,50.29619,4.52296,Namen
5630,Cerfontaine,50.1514001,4.3847036,Namen
5630,Daussois,50.2195367,4.4563959,Namen
5630,Senzeille,50.176804,4.4646004,Namen
5630,Silenrieux,50.2245931,4.4121787,Namen
5630,Soumoy,50.1899126,4.4382183,Namen
5630,Villers-Deux-Eglises,50.1899091,4.4824262,Namen
5640,Biesme,50.33987,4.61024,Namen
5640,Biesmerée,50.2974,4.68005,Namen
5640,Graux,50.32501,4.71972,Namen
5640,Mettet,50.3174893,4.6464726,Namen
5640,Oret,50.30206,4.61574,Namen
5640,Saint-Gérard,50.34597,4.7407,Namen
5641,Furnaux,50.30803,4.70497,Namen
5644,Ermeton-Sur-Biert,50.29689,4.71906,Namen
5646,Stave,50.28002,4.65924,Namen
5650,Castillon,50.2466601,4.3523863,Namen
5650,Chastrès,50.2679644,4.4596788,Namen
5650,Clermont,50.2603112,4.3171266,Namen
5650,Fontenelle,50.2479938,4.3837031,Namen
5650,Fraire,50.2596787,4.5084637,Namen
5650,Pry,50.2710178,4.4304388,Namen
5650,Vogenée,50.240418,4.452607,Namen
5650,Walcourt,50.2537328,4.4267048,Namen
5650,Yves-Gomezée,50.2390518,4.4936392,Namen
5651,Berzée,50.28867,4.40151,Namen
5651,Gourdinne,50.29004,4.4578,Namen
5651,Laneffe,50.27743,4.4909,Namen
5651,Rognée,50.26712,4.39011,Namen
5651,Somzée,50.29517,4.48336,Namen
5651,Tarcienne,50.3116,4.49637,Namen
5651,Thy-Le-Château,50.28077,4.43265,Namen
5660,Aublain,50.0682518,4.4087076,Namen
5660,Boussu-En-Fagne,50.0758726,4.4713875,Namen
5660,Brûly,49.9686542,4.5275589,Namen
5660,Brûly-De-Pesche,50.0016768,4.4649941,Namen
5660,Couvin,50.05197,4.49457,Namen
5660,Cul-Des-Sarts,49.9625539,4.4547813,Namen
5660,Dailly,50.0579064,4.4359678,Namen
5660,Frasnes,50.0772664,4.5087651,Namen
5660,Gonrieux,50.0361913,4.4262251,Namen
5660,Mariembourg,50.0947687,4.5218479,Namen
5660,Pesche,50.0423072,4.4586142,Namen
5660,Petigny,50.058688,4.5319453,Namen
5660,Petite-Chapelle,49.9499922,4.5089898,Namen
5660,Presgaux,50.0248577,4.4197205,Namen
5670,Dourbes,50.0916165,4.5919434,Namen
5670,Le Mesnil,50.0313519,4.671644,Namen
5670,Mazée,50.1010872,4.6958496,Namen
5670,Nismes,50.0748018,4.5483364,Namen
5670,Oignies-En-Thiérache,50.0238633,4.6392754,Namen
5670,Olloy-Sur-Viroin,50.0720497,4.607452,Namen
5670,Treignes,50.092667,4.6708276,Namen
5670,Vierves-Sur-Viroin,50.0802842,4.635318,Namen
5670,Viroinval,50.0714722,4.6059942,Namen
5680,Doische,50.1362261,4.7461199,Namen
5680,Gimnée,50.13149,4.70925,Namen
5680,Gochenée,50.183851,4.7599339,Namen
5680,Matagne-La-Grande,50.12081,4.61146,Namen
5680,Matagne-La-Petite,50.11684,4.638,Namen
5680,Niverlée,50.11806,4.69985,Namen
5680,Romerée,50.13585,4.67538,Namen
5680,Soulme,50.18873,4.73735,Namen
5680,Vaucelles,50.11286,4.74345,Namen
5680,Vodelée,50.17245,4.73232,Namen
6000,Charleroi,50.4108998,4.4446709,Henegouwen
6001,Marcinelle,50.4001435,4.4330445,Henegouwen
6010,Couillet,50.3914084,4.4589418,Henegouwen
6020,Dampremy,50.4171274,4.4308155,Henegouwen
6030,Goutroux,50.4068438,4.3607435,Henegouwen
6030,Marchienne-Au-Pont,50.4055222,4.3957235,Henegouwen
6031,Monceau-Sur-Sambre,50.4166487,4.376359,Henegouwen
6032,Mont-Sur-Marchienne,50.3886584,4.405458,Henegouwen
6040,Jumet,50.4427249,4.4370311,Henegouwen
6041,Gosselies,50.4689729,4.4322409,Henegouwen
6042,Lodelinsart,50.4315093,4.44718,Henegouwen
6043,Ransart,50.4617198,4.4760083,Henegouwen
6044,Roux,50.4411759,4.3859913,Henegouwen
6060,Gilly,50.4240349,4.4785997,Henegouwen
6061,Montignies-Sur-Sambre,50.4018544,4.4777803,Henegouwen
6099,Charleroi X,50.3845193,4.4636041,Henegouwen
6110,Montigny-Le-Tilleul,50.3744413,4.3779578,Henegouwen
6111,Landelies,50.3798,4.35075,Henegouwen
6120,Cour-Sur-Heure,50.3002201,4.3894514,Henegouwen
6120,Ham-Sur-Heure,50.3221203,4.3880774,Henegouwen
6120,Jamioulx,50.3528183,4.4127538,Henegouwen
6120,Marbaix,50.329886,4.369811,Henegouwen
6120,Nalinnes,50.3241156,4.4465124,Henegouwen
6140,Fontaine-L'evÊque,50.4100558,4.3249526,Henegouwen
6141,Forchies-La-Marche,50.43664,4.32036,Henegouwen
6142,Leernes,50.39821,4.33217,Henegouwen
6150,Anderlues,50.40604,4.28394,Henegouwen
6180,Courcelles,50.4577042,4.3662504,Henegouwen
